SpammerType,method,percent,acc_mean,acc_std,wacc_mean,wacc_std,tau_mean,tau_std
left,bt,80,0.7673585295677186,3.7505152217794976e-05,0.8524386644363403,3.66575562790244e-05,0.5303450092255009,7.438182246306305e-05
left,crowdbt,80,0.7904155939817429,0.0002150508737077,0.8723783379793167,0.0001416371453839,0.576082114786165,0.0004265942470761
left,factorbt,80,0.7865244626998902,7.541405597224314e-05,0.8251965939998627,7.935987341022195e-05,0.5683698955543098,0.0001496729396694
left,pgem,80,0.7915419596433639,0.000209921348256,0.8730935597419739,0.0001791150056163,0.5783164609867435,0.0004163764197871
left,rc,80,0.7728047132492065,1.8395024744762624e-05,0.8575216948986053,1.824042468344077e-05,0.5415602098361111,3.644924396424504e-05
random,GradEM,10,0.7915205955505371,5.399395241344525e-05,0.8731054127216339,6.14922459110211e-05,0.5782740319045415,0.0001071219309792
random,barp,10,0.7874255776405334,0.0002551775240087,0.8697619020938874,0.0002849572247766,0.5701509667307694,0.0005061210623936
random,bt,10,0.7874083340167999,0.0002521610802185,0.8697516679763794,0.0002854449850007,0.5701167432258296,0.0005001884050291
random,crowdbt,10,0.7905529570579529,0.0002220707206195,0.8724508619308472,0.000152366820142,0.5763545849841194,0.000440511626256
random,factorbt,10,0.7901147961616516,0.000189859963816,0.828450745344162,0.0002929679657113,0.5754857186655744,0.0003766144324099
random,pgem,10,0.7917332494258881,0.0003549237481355,0.8732089704275131,0.0003139426253687,0.5786959089826709,0.0007040228939307
random,rc,10,0.7799784421920777,0.0001336705723944,0.8639017760753631,0.0001419254707736,0.5568622035661959,0.0002724914978987
random,GradEM,20,0.7915108919143676,6.078352270303146e-05,0.8731071472167968,5.868290113412743e-05,0.5782547759348626,0.0001205951517791
random,barp,20,0.7854245483875275,0.000326090637097,0.8684148371219635,0.0003832460069471,0.566181653327668,0.0006468810253525
random,bt,20,0.7854086637496949,0.0003261643997962,0.8684065818786622,0.0003839254125722,0.5661501425329618,0.000646978817527
random,crowdbt,20,0.7905060064792633,0.0002749549241632,0.8724200290441513,0.0001782036030936,0.5762614510525682,0.0005454214537853
random,factorbt,20,0.7885349035263062,0.0006741214716201,0.8268599808216095,0.0009143310790055,0.5723515994263276,0.0013372299330639
random,pgem,20,0.7917065614461899,0.0001587888706806,0.8731950342655181,0.0001471507129384,0.5786429428104933,0.0003149694961236
random,rc,20,0.7793518841266632,0.0001510076504459,0.8634467542171478,0.0001677067601061,0.5550529968580455,0.0003000844150428
random,GradEM,40,0.7914884746074676,7.38530193559201e-05,0.8731348097324372,7.281557243154791e-05,0.5782103256655394,0.0001464830809822
random,barp,40,0.7819086790084839,0.0003541415482366,0.8656533181667327,0.0004812860609966,0.5592073847763723,0.0007025125458259
random,bt,40,0.7819070100784302,0.0003535006298977,0.8656522989273071,0.0004809564870878,0.5592040675930996,0.00070122419511
random,crowdbt,40,0.7904780429601669,0.0002262084192857,0.8724202471971512,0.00015391418887,0.5762059770978838,0.0004487160137204
random,factorbt,40,0.7867119014263153,0.0005693744461865,0.8254255414009094,0.0006599869274582,0.5687353105905203,0.0011294415403037
random,pgem,40,0.7916310471296311,0.0002994036708881,0.8731499058008194,0.0002675603743305,0.5784931734540009,0.0005938984082932
random,rc,40,0.7779807150363922,0.0001697255530987,0.8622170925140381,0.0002224201675722,0.5520168150549353,0.0003325316366435
random,GradEM,60,0.7914585053920746,7.438729898911365e-05,0.8730949580669403,8.785602538484479e-05,0.5781508788783577,0.0001475687450215
random,barp,60,0.7788270473480224,0.0006719055460471,0.8631709098815918,0.0008690929662984,0.5530945423777083,0.0013328193699961
random,bt,60,0.7788268327713013,0.0006717821984682,0.8631708025932312,0.0008689986470082,0.5530941065780159,0.0013325683482868
random,crowdbt,60,0.7904208385944367,0.0002320831928076,0.8723740351200103,0.0001678458776432,0.5760925129241615,0.0004603708637504
random,factorbt,60,0.7854788661003113,0.0005576401449364,0.8243483960628509,0.0008170165174738,0.5662894338308121,0.0011061608286918
random,pgem,60,0.7915977323055268,0.0001446821335015,0.873130339384079,0.0001206981695665,0.5784270566058249,0.0002869942952279
random,rc,60,0.7763905465602875,0.0003369327629825,0.860917741060257,0.0004301920188777,0.5487098638896083,0.000666831578252
random,GradEM,80,0.791434895992279,7.233756225330892e-05,0.8730744838714599,8.423006413700728e-05,0.5781040590383996,0.000143483644787
random,barp,80,0.7757616877555847,0.0007833905986351,0.8604608118534088,0.000980038177981,0.5470139244592119,0.0015539593798876
random,bt,80,0.775761729478836,0.0007834244045317,0.8604608595371246,0.0009800693693131,0.5470139906011567,0.0015540414881474
random,crowdbt,80,0.7903655505180359,0.0002349550261841,0.8723390311002731,0.0001793446545416,0.5759828402005913,0.0004660570920664
random,factorbt,80,0.7829454183578491,0.000665045492583,0.8220394492149353,0.0011259746884731,0.5612639918835141,0.0013192116235455
random,pgem,80,0.7914690846204757,0.0003069502753742,0.87303231716156,0.0002517770232787,0.5781718779142743,0.0006088762482489
random,rc,80,0.7745222508907318,0.0004571757558714,0.8592785954475403,0.000596163212068,0.5448901905657502,0.0009090958307673
right,GradEM,10,0.7915120840072631,6.399811968182026e-05,0.873089873790741,6.211023180382994e-05,0.5782571537753632,0.0001269343040067
right,barp,10,0.7873408257961273,2.494564333125321e-05,0.8699096500873565,2.487273259505059e-05,0.5699828634040542,4.948197625347214e-05
