percent,BT_acc_mean,BT_acc_std,BT_wacc_mean,BT_wacc_std,BT_tau_mean,BT_tau_std
10,0.7873281359672546,2.4621376538983882e-05,0.8699073016643524,2.6818818979002518e-05,0.5699576901286577,4.882176468008029e-05
20,0.7848649263381958,2.7295741265959315e-05,0.8681915819644928,5.183450379035901e-05,0.565071529844008,5.416029756347012e-05
40,0.7806491792201996,2.3974518209016044e-05,0.8648628175258637,2.641830965474166e-05,0.5567089742215269,4.756113635762562e-05
60,0.7758230030536651,4.009766598078755e-05,0.8608930468559265,4.6748984946871974e-05,0.5471355290393045,7.955155163812226e-05
80,0.770587968826294,2.5671379370733404e-05,0.8563361704349518,2.7726969226172473e-05,0.5367510599983365,5.0924244904474e-05
