percent,FactorBT_acc_mean,FactorBT_acc_std,FactorBT_wacc_mean,FactorBT_wacc_std,FactorBT_tau_mean,FactorBT_tau_std
10,0.6941568970680236,0.000680074370241138,0.7388967752456665,0.0013929986404765326,0.3665717175209475,0.0012839777781117599
20,0.6873153865337371,0.0010495161496477377,0.7313744366168976,0.0012837078322684612,0.3536548132561083,0.0019815199309236023
40,0.6673430502414703,0.0017801499362054302,0.7044617295265198,0.0018278827610262384,0.3159466778015446,0.003360949953727506
60,0.6449256420135498,0.0011240386050443525,0.6787667751312256,0.001760059270277837,0.2736222309806771,0.0021222031883807173
80,0.6231967449188233,0.0010758415376380841,0.6551047503948212,0.001909043604910354,0.2325976703496606,0.0020312182597969817
