percent,BT_acc_mean,BT_acc_std,BT_wacc_mean,BT_wacc_std,BT_tau_mean,BT_tau_std
10,0.6676267147064209,0.0004206270618751149,0.7306420624256134,0.0006655828326127429,0.31658656518075967,0.0008051336041761765
20,0.6625286519527436,0.001536093802604316,0.7211965501308442,0.0021269328584134373,0.306963199053705,0.002911738262959851
