percent,FactorBT_acc_mean,FactorBT_acc_std,FactorBT_wacc_mean,FactorBT_wacc_std,FactorBT_tau_mean,FactorBT_tau_std
10,0.6943295300006866,0.0037265797395960114,0.7418742895126342,0.005457742272216006,0.36689764206415065,0.00703584460154859
20,0.6892799079418183,0.0032994641606097813,0.737718665599823,0.006428467675562209,0.35736387267758934,0.006229467164546798
40,0.6860595405101776,0.0062169623839724965,0.7314995467662812,0.008453536270207267,0.35128375985409266,0.011737744882137698
60,0.6807232201099396,0.005680709986102508,0.7281165957450867,0.00835803557582571,0.34120868888700695,0.010725290964076508
80,0.6747902810573578,0.007701611386710421,0.7220417082309722,0.010627567165469915,0.33000717695481574,0.014540791517949642
