percent,CrowdBT_acc_mean,CrowdBT_acc_std,CrowdBT_wacc_mean,CrowdBT_wacc_std,CrowdBT_tau_mean,CrowdBT_tau_std
10,0.7899576580524444,0.0002349797960095049,0.8719872748851776,0.0001565520975165631,0.5751737143341635,0.0004661230512910922
