percent,BT_acc_mean,BT_acc_std,BT_wacc_mean,BT_wacc_std,BT_tau_mean,BT_tau_std
10,0.785500556230545,3.08346672077637e-05,0.8681171000003814,2.6377953892718183e-05,0.5663324068317745,6.117170933886682e-05
20,0.780781888961792,2.7838358116179147e-05,0.8648279726505279,2.671039757028744e-05,0.5569722416636335,5.521760365366254e-05
