percent,BARP_acc_mean,BARP_acc_std,BARP_wacc_mean,BARP_wacc_std,BARP_tau_mean,BARP_tau_std
10,0.6945748448371887,0.0002950535972211105,0.7594895839691163,0.00037392918181071926,0.36736862531391556,0.00055527969285734
