percent,FactorBT_acc_mean,FactorBT_acc_std,FactorBT_wacc_mean,FactorBT_wacc_std,FactorBT_tau_mean,FactorBT_tau_std
10,0.6991085946559906,0.0022972410388172764,0.7497199296951294,0.002885139773625136,0.375920605733879,0.004337219201083754
