percent,GradEM_acc_mean,GradEM_acc_std,GradEM_wacc_mean,GradEM_wacc_std,GradEM_tau_mean,GradEM_tau_std
10,0.6954541444778443,0.0011070833205243302,0.7548375070095062,0.0009809574668802386,0.3690209165736726,0.002090190590817253
20,0.6948756814002991,0.0006864439095896619,0.7539643049240112,0.0008283518514955447,0.36792878345522007,0.0012960195486283888
40,0.6945354759693145,0.0011288476736868826,0.75363187789917,0.0008930694559486545,0.3672864643262174,0.0021312905485350365
60,0.6922065138816833,0.0009843941933899312,0.7522392928600311,0.0008892190176430388,0.36288934198019646,0.0018585606254681599
80,0.6886479496955872,0.0018253846540487789,0.7484454035758972,0.001576540312783008,0.35617072201065875,0.0034463593832838022
