percent,PGEM_acc_mean,PGEM_acc_std,PGEM_wacc_mean,PGEM_wacc_std,PGEM_tau_mean,PGEM_tau_std
10,0.7917332494258881,0.00035492374813556645,0.8732089704275131,0.00031394262536877277,0.5786959089826709,0.0007040228939307438
20,0.7917065614461899,0.0001587888706806884,0.8731950342655181,0.00014715071293845084,0.5786429428104933,0.00031496949612368165
