percent,BARP_acc_mean,BARP_acc_std,BARP_wacc_mean,BARP_wacc_std,BARP_tau_mean,BARP_tau_std
10,0.6868600904941559,0.0024467950626082422,0.7523422062397003,0.003117673265923431,0.3528096664499827,0.004621370151249228
20,0.684888505935669,0.0034397911040265653,0.7488114416599274,0.004563454817430405,0.3490750315177197,0.006495041831484837
40,0.6772666215896607,0.002903768526000301,0.7379881262779235,0.0039268589116862864,0.3346903129682267,0.005488682287196323
60,0.6733163714408874,0.003338915440160071,0.7321151435375214,0.004644373928167083,0.32723212845451166,0.006303077493647172
80,0.6684716939926147,0.005564701309752151,0.727260309457779,0.006921700239117462,0.3180830483873142,0.010504337825585977
