percent,BARP_acc_mean,BARP_acc_std,BARP_wacc_mean,BARP_wacc_std,BARP_tau_mean,BARP_tau_std
10,0.7855277299880982,3.004356968897973e-05,0.8681366682052613,2.4787768079120493e-05,0.5663863067466289,5.959449882077662e-05
