percent,BARP_acc_mean,BARP_acc_std,BARP_wacc_mean,BARP_wacc_std,BARP_tau_mean,BARP_tau_std
10,0.6856355309486389,0.0005065277258249699,0.7500043272972107,0.0005006884649213933,0.3505043467488218,0.0009583193692255207
