percent,PGEM_acc_mean,PGEM_acc_std,PGEM_wacc_mean,PGEM_wacc_std,PGEM_tau_mean,PGEM_tau_std
10,0.7917080265283585,0.0005620225952501275,0.8731854623556137,0.000490452338238013,0.5786458554185689,0.0011148434886990278
