percent,GradEM_acc_mean,GradEM_acc_std,GradEM_wacc_mean,GradEM_wacc_std,GradEM_tau_mean,GradEM_tau_std
10,0.6973187148571014,0.0023871704104870767,0.7570982158184052,0.002033280679424234,0.3725412828385623,0.004507007340215698
20,0.6965403735637665,0.0027005342301454475,0.7564473927021027,0.0026377604541927805,0.37107176340692716,0.005098645131651981
40,0.6945152878761292,0.004434000862449123,0.7546721994876862,0.004478590290232985,0.3672483444966032,0.008371470430270173
60,0.6939156293869019,0.004477752755461693,0.7544467628002167,0.004745012424858645,0.3661161855570555,0.008454075864987424
