percent,BARP_acc_mean,BARP_acc_std,BARP_wacc_mean,BARP_wacc_std,BARP_tau_mean,BARP_tau_std
10,0.6858848869800568,0.0033254391402062155,0.75120307803154,0.0032338029055481027,0.3509684513661658,0.006273285779028581
20,0.6832884132862092,0.005873684691852266,0.7465064227581024,0.006652831641005003,0.3460617661323454,0.011084088157371936
40,0.6731780767440796,0.008405359083208675,0.7321653246879578,0.009450603750766921,0.3269666016778994,0.01586840156257532
60,0.6635280668735504,0.007952542209814764,0.7194025039672851,0.009289140474326364,0.30874829091827183,0.015012519217647367
80,0.6556750237941742,0.008185856114652341,0.7101809084415436,0.009648583115609394,0.2939226660148794,0.015456882974664281
