percent,BARP_acc_mean,BARP_acc_std,BARP_wacc_mean,BARP_wacc_std,BARP_tau_mean,BARP_tau_std
10,0.6945748448371887,0.0002950535972211105,0.7594895839691163,0.00037392918181071926,0.36736862531391556,0.00055527969285734
20,0.6868045687675476,0.0010024675640449181,0.750574666261673,0.0011774618131880276,0.35269482878172315,0.0018935008306605106
40,0.6762157142162323,0.0005495062691088944,0.7346950054168702,0.0006050498798333707,0.33270174507282924,0.0010379224993186714
60,0.6624367833137512,0.0003570882550841934,0.7144175052642823,0.0005045680776500083,0.30668901414942545,0.0006748649515162676
80,0.6556467473506927,0.00031566082734512725,0.7068753123283387,0.000419097122707003,0.2938682013572487,0.0005964062545348921
