percent,FactorBT_acc_mean,FactorBT_acc_std,FactorBT_wacc_mean,FactorBT_wacc_std,FactorBT_tau_mean,FactorBT_tau_std
10,0.6991085946559906,0.0022972410388172764,0.7497199296951294,0.002885139773625136,0.375920605733879,0.004337219201083754
20,0.6908386170864105,0.0016379728071957017,0.7446822643280029,0.0016109359207911835,0.360306723523821,0.003092516844569355
40,0.6798893630504608,0.0012316580880086803,0.7345983564853669,0.001351782104103593,0.33963433992393227,0.0023253845950979546
60,0.6676994025707245,0.0011784285981150456,0.7211143016815186,0.0014636411804268398,0.3166194927942387,0.002224906071620387
80,0.6503124475479126,0.0014060335729698514,0.6980181753635406,0.0020826040256288216,0.2837926015217988,0.0026546157787983166
