percent,PGEM_acc_mean,PGEM_acc_std,PGEM_wacc_mean,PGEM_wacc_std,PGEM_tau_mean,PGEM_tau_std
10,0.6454617023468018,0.00036194057447438245,0.7048059225082397,0.00035444765984330226,0.2756959409394727,0.0006536471748807434
20,0.6445268869400025,0.0004536654883894772,0.7022316634654999,0.0004911468445824956,0.27371737727384016,0.0008476724920064587
40,0.6321269571781158,0.00042336986871901805,0.6898888945579529,0.00048458074289094464,0.2500835076668421,0.0007872615515897165
60,0.6179957032203675,0.0005158258127226053,0.6723214209079742,0.0006427893806503766,0.22323790625159395,0.0009781215994952627
80,0.6048557937145234,0.0002490007988525182,0.6580282032489777,0.0005028278766314115,0.19840902658483928,0.00046851191398624787
