percent,CrowdBT_acc_mean,CrowdBT_acc_std,CrowdBT_wacc_mean,CrowdBT_wacc_std,CrowdBT_tau_mean,CrowdBT_tau_std
10,0.7023372417688369,0.0011520893101952727,0.7621434986591339,0.0012800865109104682,0.3820163476875175,0.0021751700205313736
20,0.70347951233387,0.0014408120665259192,0.7627769535779954,0.0012749463846764184,0.38417297704795217,0.002720279565374596
40,0.7027112650871277,0.0022053753376282464,0.7625325173139572,0.0020307084503341836,0.3827225175311242,0.004163789618519829
60,0.7028170639276504,0.0017186612429400698,0.763533364534378,0.0016368219693086998,0.38292226543830377,0.003244862332126521
80,0.6948347914218903,0.029576610292488793,0.7536421537399292,0.037988087852873755,0.367851590800251,0.05584116938453251
