percent,PGEM_acc_mean,PGEM_acc_std,PGEM_wacc_mean,PGEM_wacc_std,PGEM_tau_mean,PGEM_tau_std
10,0.7916519224643708,0.00016828755508805474,0.873143401145935,0.00017664612475396508,0.5785345494986034,0.0003338338412493323
20,0.7915527760982514,0.0003570140626137062,0.8730867177248001,0.00030928714163582334,0.5783378990687614,0.0007081892739330576
40,0.7912379264831543,0.00029933528435271885,0.8728421586751938,0.00026035276009670264,0.5777133743980969,0.000593677727026342
60,0.7909829485416412,0.00025241392219467213,0.8726380079984665,0.00024909520634243474,0.5772075517900738,0.0005006962800535222
80,0.7906864243745804,0.0003270418667589472,0.872409256696701,0.0003081804146204368,0.5766193445779775,0.0006487277916249243
