percent,CrowdBT_acc_mean,CrowdBT_acc_std,CrowdBT_wacc_mean,CrowdBT_wacc_std,CrowdBT_tau_mean,CrowdBT_tau_std
10,0.7904608064889908,0.00019579759063345205,0.8723637241125107,0.00015369892979652508,0.5761717844843601,0.0003883891053812155
20,0.7902996551990509,0.00024182922101065917,0.8722465646266937,0.00017124035629337376,0.5758521180387812,0.00047970617096758914
40,0.790091124176979,0.0002583986713486428,0.8720985943078995,0.0001691312884147948,0.5754384788462615,0.0005125637450030558
60,0.789889440536499,0.0002623881887887215,0.8719239968061447,0.00018615219064524124,0.575038399137606,0.0005204931513627005
80,0.7896741771697998,0.00028924533952817927,0.871744259595871,0.00020331422269663794,0.5746113911038606,0.0005737764909085129
