percent,FactorBT_acc_mean,FactorBT_acc_std,FactorBT_wacc_mean,FactorBT_wacc_std,FactorBT_tau_mean,FactorBT_tau_std
10,0.6968462646007538,0.0021233229411276766,0.7435705363750458,0.0037334902474917666,0.37164927882558546,0.004008869212664987
20,0.6934522569179535,0.003163198619513076,0.7431030094623565,0.003595903387993401,0.36524133546740495,0.005972186697453638
40,0.6940196096897125,0.002178299885698431,0.740859967470169,0.004462667133030551,0.3663125026795696,0.004112688422711786
