percent,GradEM_acc_mean,GradEM_acc_std,GradEM_wacc_mean,GradEM_wacc_std,GradEM_tau_mean,GradEM_tau_std
10,0.6988087713718414,0.0018706575260430966,0.7585985481739044,0.001548274756237886,0.37535452626410526,0.0035318433574411923
