percent,CrowdBT_acc_mean,CrowdBT_acc_std,CrowdBT_wacc_mean,CrowdBT_wacc_std,CrowdBT_tau_mean,CrowdBT_tau_std
10,0.6997333872318268,0.0010775289853815683,0.7599945741891861,0.0010400133235864864,0.3771002238612966,0.0020343930135368316
20,0.6985896015167237,0.001118157728376506,0.7591800898313522,0.0011133304598675193,0.37494073551364077,0.0021111016579902506
40,0.692660385966301,0.0012225438602886194,0.7532010185718536,0.0013824353025831755,0.36374627574992824,0.002308184831574119
60,0.693250653743744,0.0012695910867906329,0.754137191772461,0.001264458940494099,0.36486070896870515,0.002397010009427074
80,0.6949672400951385,0.001117198755141193,0.7570198279619217,0.0013044774330659658,0.36810165688252133,0.002109292243084455
