percent,BT_acc_mean,BT_acc_std,BT_wacc_mean,BT_wacc_std,BT_tau_mean,BT_tau_std
10,0.6778289258480072,0.00044239957788271857,0.7401268124580384,0.0005984673238283992,0.33584091630809976,0.0008418537921725484
20,0.673886752128601,0.0010209580577055196,0.7323222398757935,0.00160706742797297,0.3283947081621267,0.0019320483878011746
40,0.6572852015495301,0.0005374044627389996,0.7118427455425262,0.0006863985336931309,0.29722902212686936,0.0010098086999389478
60,0.6349132299423218,0.0010375950653895383,0.6830874502658844,0.0014506799368987793,0.2547453684312841,0.001953835840570018
80,0.5905579566955567,0.0007567938800759398,0.6253766179084778,0.001179829277150404,0.1709984388172795,0.0014324710003649915
