percent,PGEM_acc_mean,PGEM_acc_std,PGEM_wacc_mean,PGEM_wacc_std,PGEM_tau_mean,PGEM_tau_std
10,0.6500943899154663,0.0004617151809329119,0.7104491412639617,0.0005046436534327419,0.28391314416920743,0.0009048106503948176
20,0.6520609378814697,0.000577339808556639,0.7128104627132416,0.0007309096039946496,0.28741182559667744,0.001108336588258678
40,0.6544514834880829,0.0008148334746736745,0.7176319181919097,0.0011789579574614643,0.2918620963185775,0.0015315501048495065
60,0.641670948266983,0.000936785244108846,0.7052094101905823,0.0017092021497029034,0.26773407779785424,0.0017820812399941398
80,0.6091765344142914,0.0006045114521820404,0.6569777250289917,0.0013132134564135265,0.2064479439762895,0.0011414897512944404
