percent,PGEM_acc_mean,PGEM_acc_std,PGEM_wacc_mean,PGEM_wacc_std,PGEM_tau_mean,PGEM_tau_std
10,0.7799784421920777,0.000133670572394434,0.8639017760753631,0.00014192547077368977,0.5568622035661959,0.0002724914978987241
20,0.7793518841266632,0.0001510076504459373,0.8634467542171478,0.0001677067601061285,0.5550529968580455,0.000300084415042891
40,0.7779807150363922,0.00016972555309878687,0.8622170925140381,0.00022242016757222736,0.5520168150549353,0.0003325316366435637
