percent,GradEM_acc_mean,GradEM_acc_std,GradEM_wacc_mean,GradEM_wacc_std,GradEM_tau_mean,GradEM_tau_std
10,0.7915205955505371,5.399395241344525e-05,0.8731054127216339,6.14922459110211e-05,0.5782740319045415,0.00010712193097929792
20,0.7915108919143676,6.078352270303146e-05,0.8731071472167968,5.8682901134127426e-05,0.5782547759348626,0.00012059515177919606
