percent,BARP_acc_mean,BARP_acc_std,BARP_wacc_mean,BARP_wacc_std,BARP_tau_mean,BARP_tau_std
10,0.7874255776405334,0.0002551775240087004,0.8697619020938874,0.0002849572247766781,0.5701509667307694,0.0005061210623936598
